,start_station_id,start_lat,start_lng,borough,zip
0,7756.10,40.811388254,-73.95199453800001,Manhattan,10027
1,4458.06,40.688444972,-73.93319451800001,Brooklyn,11221
2,5164.05,40.71036129922581,-73.96530389785768,Brooklyn,11249
3,7382.04,40.78499979,-73.97283406,Manhattan,10024
4,5159.04,40.71173107,-73.99193043,Manhattan,10002
5,4010.13,40.675020700000005,-73.97111473,Brooklyn,11238
6,6331.01,40.749156,-73.9916,Manhattan,10001
7,4939.07,40.702013,-73.923769,Brooklyn,11237
8,6115.09,40.742753828659026,-74.00747358798982,Manhattan,10014
10,6860.12,40.76471851944339,-73.96222069859505,Manhattan,10065
11,8092.06,40.832213044,-73.919052601,The Bronx,10456
12,7432.04,40.790080309000004,-73.972931027,Manhattan,10024
13,5826.02,40.73232194,-73.9550858,Brooklyn,11222
15,7149.05,40.77444756,-73.984814405,Manhattan,10023
16,6345.08,40.748046875,-73.973861933,Manhattan,10016
17,4895.03,40.702461,-73.98684200000001,Brooklyn,11201
19,5847.06,40.73342399437081,-74.00851495563984,Manhattan,10014
20,5442.05,40.71915571696044,-73.94885390996933,Brooklyn,11222
21,8707.01,40.871559999999995,-73.89714000000001,The Bronx,10468
22,6953.08,40.768994927,-73.954663277,Manhattan,10021
23,7121.02,40.77391390238118,-73.9543953537941,Manhattan,10075
26,7235.13,40.778301,-73.9488134,Manhattan,10128
28,6464.08,40.75255434,-73.97282625,Manhattan,10017
34,7670.09,40.804372,-73.951475,Manhattan,10026
36,6599.01,40.757284000000006,-73.9536,Manhattan,10044
41,7809.13,40.81449,-73.936153,Manhattan,10030
46,7901.04,40.820036,-73.92141099999999,The Bronx,10451
50,8416.07,40.852538,-73.93441,Manhattan,10033
52,8241.07,40.842161894,-73.898547053,The Bronx,10457
61,4903.09,40.702709000000006,-73.99253,Brooklyn,11201
69,7937.15,40.821294,-73.947868,Manhattan,10031
71,4157.10,40.6794388,-73.96804379999999,Brooklyn,11213
72,5010.02,40.705614000000004,-73.92153,Brooklyn,11237
73,6474.12,40.752631903,-73.980020165,Manhattan,10017
74,7788.13,40.811902404,-73.904241085,The Bronx,10458
84,4217.02,40.6802133,-73.98432695,Brooklyn,11217
85,6122.09,40.741723510974715,-73.97809267044067,Manhattan,10016
86,6030.06,40.739415884,-73.999332666,Manhattan,10011
87,5230.02,40.71332151208186,-73.99009689688683,Manhattan,10002
88,7713.11,40.808383942,-73.964562535,Manhattan,10027
90,4395.07,40.685107230999996,-73.977637053,Brooklyn,11217
92,6656.05,40.7576314,-73.9391224,Queens,11101
94,6089.07,40.74025878,-73.98409214,Manhattan,10037
95,7879.01,40.816827,-73.917338,The Bronx,10451
96,6495.17,40.75186951421875,-73.93349289894103,Queens,11101
98,7059.08,40.77237,-73.99005,Manhattan,10069
99,6726.01,40.76030096,-73.99884222,Manhattan,10018
100,4623.02,40.693000000000005,-73.90824,Brooklyn,11237
101,4452.01,40.68900443,-73.96023854,Brooklyn,11221
102,4759.02,40.69757,-73.93098,Brooklyn,11221
106,4596.05,40.69221589,-73.9842844,Brooklyn,11201
108,4151.01,40.678724200000005,-73.99599099,Brooklyn,11231
110,5190.09,40.711471394469264,-73.98672603070736,Manhattan,10002
119,5746.02,40.72970805644994,-73.98659795522691,Manhattan,10003
121,7991.01,40.824796,-73.90241999999999,The Bronx,10456
122,5561.04,40.72317958,-73.99480012,Manhattan,10012
125,6248.06,40.7451677,-73.98683077,Manhattan,10035
128,7800.03,40.813358,-73.956461,Manhattan,10115
129,5414.06,40.72019576,-73.98997825,Manhattan,10002
133,6782.01,40.76115787,-73.91699171100001,Queens,11103
134,6536.02,40.754176,-73.900318,Queens,11377
136,6233.05,40.74334935,-74.00681753,Manhattan,10011
137,6560.15,40.7529728216068,-73.98734897375105,Manhattan,10018
138,6247.06,40.746646999999996,-73.993915,Manhattan,10001
139,6173.08,40.74286877312112,-73.98918628692627,Manhattan,10019
140,6157.04,40.74198159994023,-74.00831580162048,Manhattan,10019
142,5721.14,40.72917025,-73.99810231,Manhattan,10012
143,5303.06,40.715633392,-73.98710024399999,Manhattan,10002
144,4756.04,40.698458,-73.997178,Brooklyn,11201
150,4889.06,40.701907,-74.013942,Manhattan,10004
151,4931.05,40.703531981,-73.91800510899999,Brooklyn,11385
152,4954.07,40.70408,-73.90408000000001,Queens,11385
153,4812.02,40.698399,-73.980689,Brooklyn,11251
155,5099.02,40.710190000000004,-73.93734,Brooklyn,11211
158,6964.05,40.76817,-73.896293,Queens,11370
159,5550.05,40.723059773,-73.95223248,Brooklyn,11249
161,5820.08,40.731539374640725,-73.9853024482727,Manhattan,10035
164,6212.04,40.744325638,-73.95579803,Queens,11109
167,7144.02,40.776168,-73.910485,Queens,11101
170,6890.06,40.76473420006519,-73.99194359779358,Manhattan,10019
171,7927.08,40.821083546,-73.89507532100001,The Bronx,10459
172,6131.13,40.742751796489955,-73.98471571505071,Manhattan,10010
175,7619.05,40.7997568,-73.9621128676,Manhattan,10025
176,5687.04,40.72710258,-74.00297088,Manhattan,10012
177,5184.08,40.711444,-74.014847,Manhattan,10281
178,7116.04,40.77492513,-73.98266566,Manhattan,10023
180,7152.10,40.774591,-73.918544,Queens,11105
181,7579.01,40.7974772,-73.9311847,Manhattan,10035
182,4494.04,40.688713789,-73.964808583,Brooklyn,11205
183,4307.13,40.6828003,-73.99990419,Brooklyn,11231
185,8084.03,40.830381513,-73.904598713,The Bronx,10456
186,7716.19,40.806414000000004,-73.93608499999999,Manhattan,10035
187,5294.04,40.71424520000001,-73.981074929,Manhattan,10002
188,6206.08,40.74444921,-73.98303529,Manhattan,10016
189,6498.10,40.75323098,-73.97032517,Manhattan,10017
190,7842.16,40.816345096,-73.954306245,Manhattan,10027
191,6575.03,40.755293,-73.967641,Manhattan,10022
192,7204.08,40.777929544,-73.94598662899999,Manhattan,10128
193,6691.11,40.759178995999996,-73.96718490100001,Manhattan,10022
194,7611.02,40.799139000000004,-73.9389152,Manhattan,10035
195,4455.10,40.688255165980046,-73.99545192718506,Brooklyn,11201
196,7344.05,40.7835016,-73.955327,Manhattan,10128
197,5235.05,40.71260486,-73.96264403,Brooklyn,11211
198,6022.04,40.73726186,-73.99238967,Manhattan,10003
199,5755.09,40.73049393,-73.99572140000001,Manhattan,10012
202,5279.03,40.71494807,-74.00234482,Manhattan,10013
205,7393.09,40.787801,-73.953559,Manhattan,10129
206,5788.16,40.73127,-73.98849,Manhattan,10009
210,6322.01,40.74765947,-73.98490707,Manhattan,10016
211,6266.06,40.745262146,-74.002253056,Manhattan,10011
221,8068.01,40.8300699,-73.907717824,The Bronx,10456
224,5575.08,40.72580614,-73.97422494,Manhattan,10009
226,7814.01,40.813539,-73.94521,Manhattan,10027
233,5326.06,40.71782143,-73.97628939,Manhattan,10002
236,6046.02,40.73912601,-73.97973776,Manhattan,10010
237,5838.09,40.73224119,-74.00026394,Manhattan,10011
241,5553.03,40.72467721,-73.98783413,Manhattan,10009
242,6912.01,40.7667405590595,-73.9790689945221,Manhattan,10019
243,5626.06,40.724532723,-73.983899713,Manhattan,10009
244,5905.12,40.73454567,-73.99074142,Manhattan,10003
245,6364.07,40.74901271,-73.98848395,Manhattan,10019
247,7207.08,40.777419925,-73.982759118,Manhattan,10069
248,6055.08,40.73827428,-73.98751968,Manhattan,10003
262,6358.05,40.75001640425933,-73.91540944576262,Queens,11104
273,4971.01,40.704876,-73.919911,Brooklyn,11237
274,6779.04,40.76228826,-73.98336183,Manhattan,10019
275,4077.04,40.67469570000001,-73.99785768,Brooklyn,11231
276,5329.03,40.71754834,-74.01322069,Manhattan,10282
278,3736.03,40.665816,-73.95693399999999,Brooklyn,11226
281,5065.12,40.70717936,-74.00887308,Manhattan,10045
282,5636.11,40.72743423,-73.99379025,Manhattan,10012
283,5644.05,40.726378000000004,-74.000472,Manhattan,10012
284,6459.04,40.75066386,-74.00176802,Manhattan,10001
285,5250.05,40.71247661,-73.94100005,Brooklyn,11207
288,5481.04,40.72179134,-73.95041540000001,Brooklyn,11211
293,6450.05,40.7505853470215,-73.9946848154068,Manhattan,10119
297,5096.12,40.7075188830923,-74.00108054280281,Manhattan,10038
299,4461.04,40.68940747,-73.96885458,Brooklyn,11221
301,5914.03,40.73532427,-73.99800419,Manhattan,10014
303,3579.04,40.659586906,-73.980336308,Brooklyn,11215
304,4821.03,40.700119,-73.9862,Brooklyn,11251
306,6502.01,40.753146529,-73.905867457,Queens,11377
307,5679.08,40.726156049804075,-73.99510189890863,Manhattan,10012
308,5207.01,40.71273266,-74.0046073,Manhattan,10000
310,5523.02,40.72229346,-73.99147535,Manhattan,10002
314,6224.05,40.74345335,-74.00004031,Manhattan,10011
316,6654.05,40.757494926,-73.901507139,Queens,11369
319,5198.04,40.71076228,-73.99400398,Manhattan,10002
323,6659.01,40.75714758,-73.97207836,Manhattan,10022
324,8650.11,40.867505,-73.926363,Manhattan,10034
332,8033.09,40.827075,-73.945909,Manhattan,10031
335,6004.07,40.7381765,-73.97738662,Manhattan,10010
369,4546.05,40.6917823,-73.97372990000001,Brooklyn,11205
392,6148.02,40.74177603,-74.00149746,Manhattan,10011
395,7704.04,40.8078316,-73.949373,Manhattan,10027
404,7667.04,40.80295,-73.942954,Manhattan,10037
407,5989.02,40.73804614248277,-73.99642959237099,Manhattan,10011
408,6432.10,40.752049,-73.979635,Manhattan,10017
410,4729.01,40.69681963,-73.93756926,Brooklyn,11237
411,6830.02,40.763954,-73.9646,Manhattan,10065
413,3874.01,40.670480966999996,-73.982104301,Brooklyn,11215
415,5303.08,40.71427487,-73.98990025,Manhattan,10002
416,6608.09,40.756265,-73.964179,Manhattan,10022
417,7311.02,40.7829391,-73.9786517,Manhattan,10024
418,6626.11,40.757769,-73.979294,Manhattan,10020
423,7354.01,40.78476,-73.969862,Manhattan,10024
424,5997.10,40.73752993301071,-74.00558933615685,Manhattan,10014
425,4614.04,40.69165183,-73.99997859999999,Brooklyn,11231
429,4680.05,40.69502,-73.92825,Brooklyn,11221
430,8299.03,40.846052,-73.937648,Manhattan,10033
437,8226.06,40.840896031930406,-73.93972098827362,Manhattan,10031
439,6809.09,40.763189000000004,-73.978434,Manhattan,10019
440,4278.03,40.682601,-73.938037,Brooklyn,11216
443,7288.04,40.780577990103346,-73.98562431335448,Manhattan,10069
445,6432.11,40.750756,-73.978326,Manhattan,10016
446,5470.02,40.719902276999996,-74.008426309,Manhattan,10013
447,3303.01,40.649681,-73.96782900000001,Brooklyn,11226
448,6462.05,40.7535992020056,-73.9379560947418,Queens,11101
452,3731.11,40.663798213,-73.984028459,Brooklyn,11215
460,4166.08,40.679228067,-73.975046277,Brooklyn,11217
462,7818.17,40.814527154000004,-73.953497052,Manhattan,10027
467,6435.02,40.751757264,-73.91501987,Queens,11101
471,3665.06,40.6627059,-73.9569115,Brooklyn,11225
477,5872.10,40.732758870450866,-73.99581670761107,Manhattan,10003
478,5342.10,40.71605866,-73.99190759,Manhattan,10002
482,5929.01,40.736502,-73.97809472,Manhattan,10010
484,7712.06,40.808484,-73.928803,The Bronx,10454
490,6890.01,40.766518593,-73.990802288,Manhattan,10019
491,4074.03,40.676458001,-73.959629059,Brooklyn,11238
494,4422.04,40.6859296,-74.00242364,Brooklyn,11231
495,7976.08,40.823510051,-73.94406557100001,Manhattan,10030
496,4028.03,40.675070500000004,-73.98775226,Brooklyn,11215
499,6115.06,40.74015379,-74.005342007,Manhattan,10014
500,5159.07,40.70991806921533,-73.99161100387573,Manhattan,10038
502,5955.12,40.735918,-74.000939,Manhattan,10014
505,5382.06,40.718821999999996,-73.99596,Manhattan,10013
507,3996.01,40.672617435,-73.989687085,Brooklyn,11215
508,6740.01,40.76132983124814,-73.97982001304626,Manhattan,10019
510,7803.02,40.812655926,-73.929380298,The Bronx,10451
512,6762.04,40.76312584,-73.96526895,Manhattan,10065
513,4455.11,40.686175799999994,-73.99645295,Brooklyn,11231
516,5998.09,40.7388,-73.90338,Queens,11377
524,5167.06,40.71117416,-74.00016545,Manhattan,10038
530,6659.03,40.759358406,-73.974022508,Manhattan,10055
531,6483.06,40.752148999999996,-73.98953900000001,Manhattan,10018
532,3993.03,40.672695000000004,-73.954131,Brooklyn,11216
533,5343.11,40.717318403855785,-73.99067759513855,Manhattan,10002
536,4953.04,40.70355377,-74.00670227,Manhattan,10041
539,8029.28,40.826481462,-73.937861443,Manhattan,10039
541,5359.10,40.716236949,-74.009166837,Manhattan,10014
542,6316.05,40.74732,-73.91197,Queens,11377
545,5772.07,40.731421000000005,-74.01078000000001,Manhattan,10014
547,4689.03,40.695440000000005,-73.93223,Brooklyn,11221
548,6884.03,40.765959181657976,-73.98313522338867,Manhattan,10019
549,6158.02,40.741929999999996,-73.90913,Queens,11377
550,5021.05,40.70656367467093,-73.9683187007904,Brooklyn,11211
551,5445.07,40.720746999999996,-73.986274,Manhattan,10002
556,5374.01,40.7172274,-73.98802084,Manhattan,10002
558,4371.01,40.68542400997018,-73.99127773940562,Brooklyn,11201
564,6569.09,40.754145192635185,-73.9960889518261,Manhattan,10001
565,3978.13,40.671197799999995,-73.97484126,Brooklyn,11215
570,7741.01,40.809924722,-73.955175161,Manhattan,10027
579,6932.14,40.767830491,-73.965657115,Manhattan,10065
583,4715.01,40.694452405,-73.958131671,Brooklyn,11205
589,5105.09,40.70858894240581,-74.00935482235809,Manhattan,10005
590,5593.01,40.72335597960796,-73.9886498451233,Manhattan,10012
597,6039.06,40.739323,-74.008119,Manhattan,10014
598,5626.13,40.72779126,-73.98564945,Manhattan,10003
601,5267.08,40.71286844,-73.95698119,Brooklyn,11211
602,4175.15,40.6772744,-73.98282002,Brooklyn,11215
604,6626.01,40.75724567911726,-73.97805914282799,Manhattan,10017
605,7443.01,40.78948541553215,-73.9524292945862,Manhattan,10037
606,5659.11,40.727464206923926,-73.97950418293476,Manhattan,10009
609,4422.05,40.68763155,-74.0016256,Brooklyn,11231
617,7691.05,40.805701,-73.925177,The Bronx,10454
618,3803.09,40.668127,-73.98377641,Brooklyn,11215
622,6560.14,40.754818,-73.98815400000001,Manhattan,10018
624,6030.04,40.73781509,-73.99994661,Manhattan,10011
625,5712.12,40.72769,-73.990993,Manhattan,10003
627,6526.05,40.75461,-73.99176999999999,Manhattan,10018
629,6464.09,40.752643,-73.97499599999999,Manhattan,10017
631,4222.02,40.680342423,-73.9557689392,Brooklyn,11216
638,5156.05,40.709340000000005,-73.95608,Brooklyn,11211
641,7154.07,40.77573034,-73.9567526,Manhattan,10028
647,5090.06,40.70686,-73.92851,Brooklyn,11237
650,5785.05,40.730259999999994,-73.95394,Brooklyn,11222
657,5187.03,40.71167351,-73.95141312,Brooklyn,11211
665,4582.08,40.690434,-73.90373699999999,Brooklyn,11207
666,5944.01,40.735640000000004,-73.95866,Brooklyn,11222
668,6989.07,40.76991760000001,-73.91840570000001,Queens,11101
671,6809.07,40.76340613,-73.97722479,Manhattan,10019
675,7284.01,40.780478,-73.912212,Queens,11102
676,7100.07,40.77282817,-73.96685276,Manhattan,10065
677,6438.04,40.7519071,-73.94791190000001,Queens,11101
683,4416.10,40.687129999999996,-73.93008,Brooklyn,11221
684,5359.12,40.717331052,-74.009584904,Manhattan,10013
685,8566.05,40.861641526,-73.898274422,The Bronx,10468
711,7003.06,40.7692475,-73.93545040000001,Queens,11106
725,5004.02,40.70538077,-73.94976519,Brooklyn,11206
728,3230.01,40.648524165,-73.970509171,Brooklyn,11218
737,6422.08,40.750441431999995,-73.971011281,Manhattan,10017
738,6004.06,40.739445,-73.97680600000001,Manhattan,10016
739,6584.12,40.75510267,-73.97498696,Manhattan,10017
740,7713.01,40.805973,-73.964928,Manhattan,10025
761,7650.05,40.8021174,-73.9681805305,Manhattan,10025
762,4339.01,40.6849894,-73.99440329,Brooklyn,11231
763,6896.16,40.76712840349542,-73.96224617958069,Manhattan,10021
764,6611.02,40.75660359,-73.9979009,Manhattan,10018
765,8532.03,40.859306216,-73.933831215,Manhattan,10040
769,7981.16,40.82468617,-73.951905608,Manhattan,10031
778,3138.09,40.644512,-74.021506,Brooklyn,11220
788,4677.01,40.69595468,-73.990155816,Brooklyn,11201
799,4175.14,40.67927879999999,-73.98154004,Brooklyn,11217
807,7751.05,40.811301947,-73.907826662,The Bronx,10455
808,3166.03,40.645074,-73.979681,Brooklyn,11218
813,7688.12,40.805159,-73.95469200000001,Manhattan,10026
817,5938.11,40.735367055605394,-73.98797392845155,Manhattan,10003
819,7141.07,40.77579376683666,-73.97620573639871,Manhattan,10023
820,6923.20,40.7675487799971,-73.92093345522879,Queens,11101
821,5854.09,40.73381219196632,-73.9805442094803,Manhattan,10010
822,3960.01,40.672168299999996,-73.9609,Brooklyn,11238
823,7243.04,40.77862688,-73.95772073,Manhattan,10028
824,6765.01,40.76087502,-74.00277668,Manhattan,10199
825,3538.09,40.656290000000006,-73.977335,Brooklyn,11218
828,5308.04,40.71534825,-73.96024116,Brooklyn,11249
830,6471.02,40.75331533,-73.943554282,Queens,11101
833,8036.05,40.827180028,-73.917720199,The Bronx,10456
839,8018.04,40.827300906,-73.951978207,Manhattan,10031
842,4479.10,40.688735127,-73.985372543,Brooklyn,11217
857,7863.03,40.817348599,-73.923003197,The Bronx,10455
858,7260.09,40.779474854,-73.981234193,Manhattan,10024
859,7759.08,40.81093,-73.92160600000001,The Bronx,10454
860,6379.03,40.749646664000004,-73.969290257,Manhattan,10158
862,5450.04,40.72079821,-73.95484712,Brooklyn,11211
863,4434.06,40.686183214,-73.944718361,Brooklyn,11216
867,5204.05,40.71285887,-73.96590294,Brooklyn,11211
872,6703.06,40.760677934,-73.911055207,Queens,11103
873,6747.07,40.76171227910671,-73.98655101656914,Manhattan,10019
875,5051.01,40.707165,-73.923711,Brooklyn,11385
892,5964.01,40.736110687,-74.008725166,Manhattan,10014
898,6629.06,40.755763,-73.912715,Queens,11103
901,5860.02,40.733959999999996,-73.95204,Brooklyn,11222
917,5105.01,40.70905623,-74.01043382,Manhattan,10005
920,5300.05,40.71413311,-73.95234386,Brooklyn,11211
925,7974.01,40.823871999999994,-73.908699,The Bronx,10456
928,4818.03,40.70029511,-73.95032283,Brooklyn,11211
930,5210.01,40.713229999999996,-73.93894,Brooklyn,11211
936,5509.02,40.72231,-74.0106,Manhattan,10013
943,4125.07,40.67761470000001,-73.97324283,Brooklyn,11217
944,7212.05,40.778024673000004,-73.954335332,Manhattan,10028
950,5335.07,40.71511871996496,-73.98417055606842,Manhattan,10002
951,6190.08,40.74317449,-74.00366443,Manhattan,10019
952,7123.04,40.77515953434235,-73.98918695747851,Manhattan,10023
953,6064.08,40.73971301,-73.99456405,Manhattan,10011
954,7745.07,40.8109494,-73.9634,Manhattan,10027
956,6517.08,40.755216479,-73.984683275,Manhattan,10036
957,5977.01,40.73555,-73.95284000000001,Brooklyn,11109
960,6816.07,40.76370739,-73.9851615,Manhattan,10019
961,5411.07,40.71924,-73.95241999999999,Brooklyn,11211
962,7654.04,40.804248095,-73.911671519,The Bronx,10454
963,5593.04,40.726231933,-73.98962688399999,Manhattan,10003
965,5489.03,40.72051239,-73.96153056600001,Brooklyn,11211
967,4362.04,40.6853761,-73.98302136,Brooklyn,11217
968,6089.08,40.741459000000006,-73.983293,Manhattan,10037
969,7340.07,40.783786,-73.981687,Manhattan,10024
971,6197.02,40.74290902,-73.97706058,Manhattan,10016
974,6774.13,40.761323929,-73.909582853,Queens,11103
994,3946.07,40.672784,-73.979826,Brooklyn,11215
997,5137.11,40.709750652,-74.006515622,Manhattan,10038
998,4843.01,40.6999974843885,-73.97440128028394,Brooklyn,11251
1010,7646.04,40.802692,-73.96295,Manhattan,10025
1023,4792.03,40.700003,-73.92834,Brooklyn,11237
1026,6569.08,40.754691750226016,-73.9974018931389,Manhattan,10001
1028,4762.05,40.69795031569544,-73.97077560424805,Brooklyn,11251
1029,5282.02,40.713811,-73.93515,Brooklyn,11211
1031,3651.04,40.6610633719006,-73.97945255041121,Kings County,11215
1032,4348.07,40.6830456,-74.00348559,Brooklyn,11231
1033,6541.03,40.7546011026,-73.971878855,Manhattan,10017
1034,6389.09,40.749354005,-73.976911783,Manhattan,10016
1035,5886.13,40.73320862652242,-73.97568136470001,Manhattan,10010
1036,5788.13,40.73020660529954,-73.99102628231049,Manhattan,10003
1037,5626.15,40.72633085971696,-73.98616880178452,Manhattan,10009
1038,6593.15,40.756951,-73.98263100000001,Manhattan,10019
1042,5270.09,40.71310702305908,-73.99446353316306,Manhattan,10002
1044,7388.10,40.78720869,-73.98128127,Manhattan,10024
1046,5847.01,40.73291553,-74.00711384,Manhattan,10014
1049,5971.09,40.73716919369882,-73.98122549057005,Manhattan,10010
1052,4095.10,40.675832943912894,-74.01472628116608,Brooklyn,11231
1056,4228.06,40.680475473,-73.92823422,Brooklyn,11233
1058,3987.06,40.672815500000006,-73.98352355,Brooklyn,11209
1065,5515.08,40.723346832180155,-73.98265913128853,Manhattan,10009
1066,6089.11,40.740693177330435,-73.98160636425018,Manhattan,10016
1071,6786.02,40.76153045158114,-73.99007007479669,Manhattan,10036
1094,8060.01,40.830158353,-73.892159462,The Bronx,10459
1099,4319.07,40.68232429,-73.943979621,Brooklyn,11233
1101,8123.02,40.83299,-73.94592,Manhattan,10032
1113,6191.06,40.745140672,-73.90355300899999,Queens,11377
1138,7540.02,40.794509768000005,-73.936090589,Manhattan,10029
1141,7712.04,40.807287812,-73.927106142,The Bronx,10454
1151,6364.10,40.749708055999996,-73.988172531,Manhattan,10001
1153,5492.05,40.72210378668603,-73.99724900722505,Manhattan,10012
1155,6753.08,40.761227399999996,-73.96094022,Manhattan,10065
1157,3344.02,40.651565999999995,-73.972212,Brooklyn,11218
1166,7338.02,40.7839636,-73.94716729999999,Manhattan,10035
1167,7680.03,40.804319381999996,-73.967020869,Manhattan,10025
1168,7524.16,40.793144941,-73.977016687,Manhattan,10024
1174,5453.06,40.720522523,-73.994820833,Manhattan,10012
1175,6128.04,40.74252,-73.948852,Queens,11101
1195,7456.03,40.7892529,-73.93956237,Manhattan,10029
1205,5785.10,40.73124,-73.95161,Brooklyn,11222
1263,5106.04,40.70964396,-73.907789111,Queens,11237
1264,5506.10,40.72368361,-73.97574813,Manhattan,10009
1265,6140.05,40.74173969,-73.99415556,Manhattan,10011
1268,4519.04,40.690730095,-73.951366305,Brooklyn,11221
1273,8118.02,40.83171,-73.90208,The Bronx,10456
1274,7920.05,40.819746,-73.951819,Manhattan,10031
1276,6747.06,40.76227205,-73.98788205,Manhattan,10019
1279,4497.09,40.689384937,-73.99939978100001,Brooklyn,11201
1283,6842.02,40.763328,-73.90878199999999,Queens,11101
1286,8748.02,40.874161363,-73.883375049,The Bronx,10458
1288,6292.03,40.745646477,-73.92406916600001,Queens,11104
1302,3668.04,40.662584,-73.995554,Kings County,11232
1309,5216.06,40.71221958009051,-74.01047229766846,Manhattan,10281
1315,7407.13,40.7869946,-73.94164802,Manhattan,10029
1317,4846.01,40.70118773,-74.012408257,Manhattan,10004
1319,6526.01,40.752762088742045,-73.99280458705105,Manhattan,10001
1324,4134.06,40.67653,-73.97846899999999,Brooklyn,11217
1326,8458.03,40.855331,-73.937878,Manhattan,10033
1337,7049.04,40.7724607,-73.9468208,Manhattan,10028
1339,7723.01,40.809725,-73.953149,Manhattan,10027
1343,4437.01,40.68683208,-73.9796772,Kings County,11227
1346,7648.16,40.802554,-73.933509,Manhattan,10035
1347,6492.04,40.75377336836039,-73.99937599897385,Manhattan,10001
1350,3779.02,40.666168,-73.995549,Kings County,11215
1359,4419.03,40.68650065,-73.96563307,Brooklyn,11238
1381,8009.05,40.825204849,-73.93632245100001,Manhattan,10039
1401,7701.21,40.80722,-73.9418,Manhattan,10027
1416,8379.07,40.850885,-73.906469,The Bronx,10453
1421,4751.01,40.697842,-73.926241,Brooklyn,11221
1422,5470.12,40.720184445,-74.01011276199999,Manhattan,10013
1423,5137.10,40.71146364,-74.00552427,Manhattan,10038
1425,5703.13,40.72854745023944,-73.98175925016403,Manhattan,10009
1426,4042.08,40.673940897,-73.96718215899999,Brooklyn,11238
1427,5117.05,40.70877084,-73.95095259,Brooklyn,00000
1428,7884.04,40.818159938,-73.92527771,The Bronx,10455
1429,5794.05,40.731734785883454,-73.96123901025929,Brooklyn,11222
1433,4380.08,40.684751399999996,-73.99917254,Brooklyn,11231
1439,5247.10,40.714794874,-74.00586259399999,Manhattan,10007
1442,4634.02,40.693328738000005,-73.953926802,Brooklyn,11205
1450,6257.03,40.744753838,-73.995524168,Manhattan,10011
1451,5755.14,40.73143724085228,-73.99490341544151,Manhattan,10012
1458,5433.04,40.71882,-73.93948,Brooklyn,11211
1495,7657.03,40.803399,-73.919763,The Bronx,10454
1507,7188.10,40.776675105,-73.958927035,Manhattan,10028
1509,7079.06,40.773462892,-73.977774978,Manhattan,10023
1511,4107.05,40.6758324,-73.95616770000001,Brooklyn,11238
1513,6218.04,40.74431,-73.92600999999999,Queens,11101
1515,4628.07,40.693534,-73.981909,Brooklyn,11201
1516,7886.02,40.818298999999996,-73.96040500000001,Manhattan,10115
1517,6578.01,40.75594159,-74.0021163,Manhattan,10199
1518,4281.08,40.681030035,-73.975760221,Brooklyn,11213
1519,6182.02,40.74238787,-73.99726235,Manhattan,10011
1520,8664.06,40.86813,-73.88412,The Bronx,10458
1522,8327.15,40.846011,-73.919637,The Bronx,10453
1523,5238.05,40.71307916,-73.99851193,Manhattan,10278
1524,3981.10,40.673551917,-74.012076735,Brooklyn,11231
1525,4608.01,40.693530917,-73.928690672,Brooklyn,11207
1527,7365.13,40.7849032,-73.950503,Manhattan,10128
1528,8394.15,40.851024985,-73.928974628,Manhattan,10033
1529,4249.10,40.68177810928761,-73.97988975048065,Brooklyn,11217
1532,4732.08,40.697787,-73.973736,Brooklyn,11238
1533,5027.02,40.705517,-73.93936,Brooklyn,11207
1535,8571.02,40.862886906,-73.90317761899999,The Bronx,10468
1539,4668.08,40.69474881,-73.98362464,Brooklyn,11201
1540,5847.08,40.73191132323174,-74.008769094944,Manhattan,10014
1548,6717.06,40.76019252,-73.9912551,Manhattan,10019
1549,6756.05,40.761779189,-73.997148752,Manhattan,10036
1550,6955.01,40.768323302,-73.98884058,Manhattan,10019
1551,5297.02,40.715337899999994,-74.01658354,Manhattan,10285
1552,6925.09,40.7687620293096,-73.95840793848038,Manhattan,10035
1553,6948.10,40.76695317,-73.98169333,Manhattan,10019
1554,6395.01,40.75052534,-73.94594845,Queens,11101
1556,4019.06,40.6740886,-73.9787282,Brooklyn,11215
1558,7092.06,40.77314236,-73.95856158,Manhattan,10075
1559,6732.01,40.761573,-73.972628,Manhattan,10022
1560,5065.04,40.70862144,-74.00722156,Manhattan,10038
1569,3842.08,40.668662786,-73.986965895,Brooklyn,11215
1573,4550.05,40.68929,-73.90951,Brooklyn,11207
1575,6602.05,40.75756989999999,-73.99098507,Manhattan,10036
1577,3722.04,40.664949298,-73.976340771,Brooklyn,11215
1578,5506.14,40.72228087,-73.97668709,Manhattan,10009
1580,5755.01,40.72903917,-73.99404649,Manhattan,10012
1581,5659.05,40.72740794,-73.98142006,Manhattan,10009
1583,6310.06,40.7485,-73.941275,Queens,11101
1586,6306.06,40.74691959,-74.00451887,Manhattan,10011
1588,5108.01,40.708663105999996,-73.944955587,Brooklyn,11206
1589,5125.07,40.709261179,-73.960641623,Brooklyn,11207
1592,5616.08,40.727243,-73.976831,Manhattan,10009
1594,7942.21,40.823125839,-73.95588660199999,Manhattan,10031
1601,6224.03,40.74475148,-73.99915362,Manhattan,10011
1602,5550.09,40.723811745999996,-73.94959974300001,Brooklyn,11222
1608,2961.05,40.640125,-74.015726,Kings County,11220
1622,7409.08,40.7867947,-73.977112,Manhattan,10024
1626,3275.03,40.649145000000004,-74.009486,Brooklyn,11220
